timestep,IDNKA-hydro-unspecified-ext-2030,IDNKA-photovoltaic-unspecified-ext-2030,IDNKA-wind-offshore-unspecified-ext-2030,IDNKA-wind-onshore-ext-2030,MYSPE-hydro-unspecified-ext-2030,MYSPE-photovoltaic-unspecified-ext-2030,MYSPE-wind-offshore-unspecified-ext-2030,MYSPE-wind-onshore-ext-2030,MYSSH-hydro-unspecified-ext-2030,MYSSH-photovoltaic-unspecified-ext-2030,MYSSH-wind-offshore-unspecified-ext-2030,MYSSH-wind-onshore-ext-2030,MYSSK-hydro-unspecified-ext-2030,MYSSK-photovoltaic-unspecified-ext-2030,MYSSK-wind-offshore-unspecified-ext-2030,MYSSK-wind-onshore-ext-2030,SGPXX-hydro-unspecified-ext-2030,SGPXX-photovoltaic-unspecified-ext-2030,SGPXX-solar-batam-ext-2030,SGPXX-wind-offshore-unspecified-ext-2030,SGPXX-wind-onshore-ext-2030,THACE-hydro-unspecified-ext-2030,THACE-photovoltaic-unspecified-ext-2030,THACE-wind-offshore-unspecified-ext-2030,THACE-wind-onshore-ext-2030,THANO-hydro-unspecified-ext-2030,THANO-photovoltaic-unspecified-ext-2030,THANO-wind-offshore-unspecified-ext-2030,THANO-wind-onshore-ext-2030,THASO-hydro-unspecified-ext-2030,THASO-photovoltaic-unspecified-ext-2030,THASO-wind-offshore-unspecified-ext-2030,THASO-wind-onshore-ext-2030
05/01/2030 05:00,0.866,0.6,0.178,0.12,0.557,0.528,0.22,0.11,0.995,0.3,0.164,0.08,0.995,0.587,0.008,0,0.616,0.453,0.97,0.336,0.194,0.042,0.6,0.082,0.04,0.043,0.7,0,0.07,0.081,0.4,0.036,0.02
05/01/2030 06:00,0.866,0.5,0.172,0.11,0.664,0.46,0.204,0.1,0.995,0.2,0.086,0.04,0.995,0.587,0.022,0.01,0.616,0.34,0.97,0.266,0.149,0.042,0.5,0.062,0.03,0.043,0.6,0,0.05,0.081,0.3,0.048,0.02
05/01/2030 07:00,0.866,0.4,0.107,0.07,0.671,0.366,0.192,0.1,0.995,0.1,0.044,0.02,0.995,0.352,0.034,0.02,0.616,0.226,0.97,0.206,0.114,0.042,0.5,0.05,0.03,0.043,0.5,0,0.04,0.081,0.3,0.062,0.03
05/01/2030 08:00,0.866,0.2,0.025,0.02,0.698,0.302,0.204,0.1,0.995,0.1,0.042,0.02,0.995,0.235,0.024,0.01,0.616,0.113,0.97,0.18,0.103,0.042,0.4,0.052,0.03,0.043,0.4,0,0.04,0.081,0.2,0.08,0.04
05/01/2030 09:00,0.866,0.1,0.017,0.01,0.631,0.176,0.22,0.11,0.995,0,0.166,0.08,0.995,0.117,0.014,0.01,0.616,0.113,0.97,0.196,0.114,0.042,0.2,0.066,0.03,0.043,0.2,0,0.05,0.081,0.1,0.1,0.05
05/01/2030 10:00,0.866,0,0.13,0.09,0.484,0.043,0.186,0.09,0.995,0,0.392,0.2,0.995,0,0.088,0.04,0.616,0,0.97,0.216,0.126,0.042,0,0.114,0.06,0.043,0,0,0.12,0.081,0,0.128,0.06
05/01/2030 11:00,0.866,0,0.369,0.25,0.67,0,0.232,0.12,0.995,0,0.404,0.2,0.995,0,0.246,0.12,0.616,0,0.97,0.262,0.149,0.042,0,0.176,0.09,0.043,0,0,0.24,0.081,0,0.21,0.11
05/01/2030 12:00,0.866,0,0.46,0.31,0.697,0,0.314,0.16,0.995,0,0.372,0.19,0.995,0,0.252,0.13,0.616,0,0.97,0.31,0.183,0.042,0,0.2,0.1,0.043,0,0,0.32,0.081,0,0.274,0.14
05/01/2030 13:00,0.866,0,0.395,0.26,0.628,0,0.386,0.19,0.995,0,0.288,0.14,0.995,0,0.16,0.08,0.616,0,0.97,0.344,0.194,0.042,0,0.19,0.1,0.043,0,0,0.34,0.081,0,0.31,0.16
05/01/2030 14:00,0.866,0,0.434,0.29,0.483,0,0.456,0.23,0.995,0,0.224,0.11,0.995,0,0.09,0.05,0.616,0,0.97,0.388,0.217,0.042,0,0.148,0.07,0.043,0,0,0.33,0.081,0,0.312,0.16
05/01/2030 15:00,0.866,0,0.406,0.27,0.485,0,0.54,0.27,0.995,0,0.098,0.05,0.995,0,0.022,0.01,0.616,0,0.97,0.428,0.24,0.042,0,0.106,0.05,0.043,0,0,0.32,0.081,0,0.324,0.16
05/01/2030 16:00,0.866,0,0.437,0.29,0.481,0,0.512,0.26,0.995,0,0.006,0,0.995,0,0.002,0,0.616,0,0.97,0.476,0.274,0.042,0,0.072,0.04,0.043,0,0,0.3,0.081,0,0.336,0.17
05/01/2030 17:00,0.866,0,0.426,0.28,0.397,0,0.518,0.26,0.995,0,0.004,0,0.995,0,0,0,0.616,0,0.255,0.566,0.32,0.042,0,0.048,0.02,0.043,0,0,0.27,0.081,0,0.35,0.18
05/01/2030 18:00,0.866,0,0.434,0.29,0.396,0,0.56,0.28,0.995,0,0.01,0.01,0.995,0,0.002,0,0.616,0,0.19,0.678,0.389,0.042,0,0.044,0.02,0.043,0,0,0.25,0.081,0,0.334,0.17
05/01/2030 19:00,0.866,0,0.482,0.32,0.392,0,0.616,0.31,0.995,0,0.008,0,0.995,0,0.006,0,0.616,0,0.137,0.758,0.434,0.042,0,0.074,0.04,0.043,0,0,0.22,0.081,0,0.294,0.15
05/01/2030 20:00,0.866,0,0.5,0.34,0.329,0,0.598,0.3,0.995,0,0.006,0,0.995,0,0.016,0.01,0.616,0,0.108,0.748,0.423,0.042,0,0.158,0.08,0.043,0,0,0.2,0.081,0,0.27,0.14
05/01/2030 21:00,0.866,0,0.474,0.32,0.328,0,0.526,0.26,0.995,0,0.008,0,0.995,0,0.068,0.03,0.616,0,0.284,0.716,0.411,0.042,0,0.266,0.13,0.043,0,0,0.18,0.081,0,0.268,0.13
05/01/2030 22:00,0.866,0,0.437,0.29,0.406,0,0.494,0.25,0.995,0,0.01,0.01,0.995,0,0.182,0.09,0.616,0,0.345,0.664,0.377,0.042,0,0.34,0.17,0.043,0,0,0.19,0.081,0,0.28,0.14
05/01/2030 23:00,0.866,0.1,0.214,0.14,0.407,0.001,0.424,0.21,0.995,0.1,0.016,0.01,0.995,0.117,0.17,0.09,0.616,0,0.352,0.566,0.32,0.042,0,0.348,0.17,0.043,0,0,0.2,0.081,0,0.31,0.16
06/01/2030 00:00,0.866,0.3,0.183,0.12,0.414,0.089,0.222,0.11,0.995,0.2,0,0,0.995,0.352,0.002,0,0.616,0.113,0.97,0.398,0.229,0.042,0.1,0.156,0.08,0.043,0.2,0,0.11,0.081,0.1,0.224,0.11
06/01/2030 01:00,0.866,0.4,0.217,0.14,0.41,0.26,0.324,0.16,0.995,0.2,0,0,0.995,0.47,0,0,0.616,0.226,0.97,0.358,0.206,0.042,0.3,0.06,0.03,0.043,0.4,0,0.19,0.081,0.3,0.198,0.1
06/01/2030 02:00,0.866,0.5,0.147,0.1,0.47,0.391,0.37,0.19,0.995,0.3,0.002,0,0.995,0.587,0,0,0.616,0.34,0.97,0.366,0.206,0.042,0.5,0.108,0.05,0.043,0.5,0,0.18,0.081,0.5,0.264,0.13
06/01/2030 03:00,0.866,0.6,0.09,0.06,0.499,0.448,0.37,0.19,0.995,0.3,0.002,0,0.995,0.587,0,0,0.616,0.34,0.97,0.384,0.217,0.042,0.6,0.104,0.05,0.043,0.6,0,0.13,0.081,0.6,0.29,0.15
06/01/2030 04:00,0.866,0.6,0.096,0.06,0.424,0.439,0.358,0.18,0.995,0.3,0.002,0,0.995,0.587,0,0,0.616,0.453,0.97,0.386,0.217,0.042,0.7,0.098,0.05,0.043,0.7,0,0.11,0.081,0.7,0.304,0.15
06/01/2030 05:00,0.866,0.5,0.09,0.06,0.434,0.351,0.31,0.16,0.995,0.3,0.004,0,0.995,0.47,0,0,0.616,0.453,0.97,0.352,0.206,0.042,0.7,0.098,0.05,0.043,0.7,0,0.1,0.081,0.7,0.304,0.15
06/01/2030 06:00,0.866,0.4,0.118,0.08,0.528,0.295,0.26,0.13,0.995,0.2,0.004,0,0.995,0.352,0.004,0,0.616,0.453,0.97,0.308,0.171,0.042,0.6,0.094,0.05,0.043,0.6,0,0.09,0.081,0.7,0.298,0.15
06/01/2030 07:00,0.866,0.3,0.149,0.1,0.724,0.228,0.21,0.11,0.995,0.1,0.004,0,0.995,0.352,0.006,0,0.616,0.34,0.97,0.268,0.149,0.042,0.5,0.094,0.05,0.043,0.5,0,0.09,0.081,0.6,0.294,0.15
06/01/2030 08:00,0.866,0.2,0.152,0.1,0.63,0.174,0.18,0.09,0.995,0.1,0.002,0,0.995,0.235,0.002,0,0.616,0.226,0.97,0.246,0.137,0.042,0.4,0.108,0.05,0.043,0.4,0,0.09,0.081,0.5,0.3,0.15
06/01/2030 09:00,0.866,0.1,0.096,0.06,0.535,0.098,0.224,0.11,0.995,0,0.01,0.01,0.995,0.117,0,0,0.616,0.113,0.97,0.266,0.149,0.042,0.2,0.142,0.07,0.043,0.2,0,0.11,0.081,0.3,0.306,0.15
06/01/2030 10:00,0.866,0,0.102,0.07,0.494,0.036,0.288,0.14,0.995,0,0.15,0.08,0.995,0,0.004,0,0.616,0,0.97,0.306,0.171,0.042,0,0.23,0.12,0.043,0,0,0.21,0.081,0.1,0.352,0.18
06/01/2030 11:00,0.866,0,0.121,0.08,0.68,0,0.394,0.2,0.995,0,0.276,0.14,0.995,0,0.026,0.01,0.616,0,0.97,0.348,0.194,0.042,0,0.324,0.16,0.043,0,0,0.32,0.081,0,0.424,0.21
06/01/2030 12:00,0.866,0,0.197,0.13,0.729,0,0.456,0.23,0.995,0,0.296,0.15,0.995,0,0.102,0.05,0.616,0,0.97,0.362,0.206,0.042,0,0.38,0.19,0.043,0,0,0.36,0.081,0,0.37,0.19
06/01/2030 13:00,0.866,0,0.271,0.18,0.524,0,0.476,0.24,0.995,0,0.296,0.15,0.995,0,0.196,0.1,0.616,0,0.97,0.364,0.206,0.042,0,0.366,0.18,0.043,0,0,0.36,0.081,0,0.318,0.16
06/01/2030 14:00,0.866,0,0.319,0.21,0.434,0,0.48,0.24,0.995,0,0.248,0.12,0.995,0,0.224,0.11,0.616,0,0.97,0.334,0.194,0.042,0,0.278,0.14,0.043,0,0,0.33,0.081,0,0.29,0.15
06/01/2030 15:00,0.866,0,0.395,0.26,0.228,0,0.462,0.23,0.995,0,0.192,0.1,0.995,0,0.224,0.11,0.616,0,0.97,0.348,0.194,0.042,0,0.154,0.08,0.043,0,0,0.31,0.081,0,0.28,0.14
06/01/2030 16:00,0.866,0,0.384,0.26,0.214,0,0.468,0.23,0.995,0,0.17,0.09,0.995,0,0.248,0.12,0.616,0,0.97,0.404,0.229,0.042,0,0.058,0.03,0.043,0,0,0.3,0.081,0,0.29,0.15
06/01/2030 17:00,0.866,0,0.333,0.22,0.174,0,0.514,0.26,0.995,0,0.168,0.08,0.995,0,0.274,0.14,0.616,0,0.428,0.472,0.274,0.042,0,0.014,0.01,0.043,0,0,0.3,0.081,0,0.324,0.16
06/01/2030 18:00,0.866,0,0.305,0.2,0.184,0,0.502,0.25,0.995,0,0.156,0.08,0.995,0,0.284,0.14,0.616,0,0,0.502,0.286,0.042,0,0.004,0,0.043,0,0,0.29,0.081,0,0.396,0.2
06/01/2030 19:00,0.866,0,0.316,0.21,0.185,0,0.522,0.26,0.995,0,0.124,0.06,0.995,0,0.228,0.11,0.616,0,0,0.532,0.309,0.042,0,0.006,0,0.043,0,0,0.29,0.081,0,0.424,0.21
06/01/2030 20:00,0.866,0,0.33,0.22,0.179,0,0.498,0.25,0.995,0,0.112,0.06,0.995,0,0.174,0.09,0.616,0,0,0.522,0.297,0.042,0,0.032,0.02,0.043,0,0,0.29,0.081,0,0.502,0.25
06/01/2030 21:00,0.866,0,0.372,0.25,0.213,0,0.436,0.22,0.995,0,0.082,0.04,0.995,0,0.108,0.05,0.616,0,0,0.454,0.263,0.042,0,0.112,0.06,0.043,0,0,0.28,0.081,0,0.514,0.26
06/01/2030 22:00,0.866,0,0.471,0.31,0.218,0,0.374,0.19,0.995,0,0.066,0.03,0.995,0,0.05,0.03,0.616,0,0,0.358,0.206,0.042,0,0.19,0.1,0.043,0,0,0.26,0.081,0,0.48,0.24
06/01/2030 23:00,0.866,0.2,0.113,0.08,0.188,0,0.292,0.15,0.995,0.1,0.1,0.05,0.995,0.117,0.03,0.02,0.616,0,0.705,0.252,0.149,0.042,0,0.252,0.13,0.043,0,0,0.23,0.081,0,0.506,0.25
07/01/2030 00:00,0.866,0.3,0.082,0.05,0.182,0.05,0.094,0.05,0.995,0.2,0.03,0.02,0.995,0.235,0,0,0.616,0.113,0.97,0.108,0.057,0.042,0.1,0.158,0.08,0.043,0.2,0,0.21,0.081,0.1,0.384,0.19
07/01/2030 01:00,0.866,0.5,0.09,0.06,0.183,0.165,0.2,0.1,0.995,0.3,0.116,0.06,0.995,0.352,0,0,0.616,0.226,0.97,0.06,0.034,0.042,0.3,0.096,0.05,0.043,0.4,0,0.34,0.081,0.3,0.424,0.21
07/01/2030 02:00,0.866,0.6,0.116,0.08,0.182,0.271,0.186,0.09,0.995,0.4,0.142,0.07,0.995,0.47,0,0,0.616,0.34,0.97,0.046,0.023,0.042,0.5,0.276,0.14,0.043,0.5,0,0.33,0.081,0.5,0.588,0.29
07/01/2030 03:00,0.866,0.6,0.158,0.11,0.178,0.286,0.158,0.08,0.995,0.5,0.15,0.08,0.995,0.587,0,0,0.616,0.453,0.97,0.058,0.034,0.042,0.6,0.4,0.2,0.043,0.6,0,0.24,0.081,0.6,0.61,0.31
07/01/2030 04:00,0.866,0.6,0.214,0.14,0.176,0.315,0.152,0.08,0.995,0.5,0.16,0.08,0.995,0.587,0.006,0,0.616,0.566,0.97,0.09,0.057,0.042,0.7,0.322,0.16,0.043,0.7,0,0.16,0.081,0.7,0.586,0.29
07/01/2030 05:00,0.866,0.6,0.257,0.17,0.174,0.342,0.186,0.09,0.995,0.4,0.166,0.08,0.995,0.587,0.034,0.02,0.616,0.566,0.97,0.118,0.069,0.042,0.7,0.21,0.11,0.043,0.7,0,0.13,0.081,0.7,0.544,0.27
07/01/2030 06:00,0.866,0.5,0.226,0.15,0.175,0.359,0.214,0.11,0.995,0.4,0.172,0.09,0.995,0.47,0.06,0.03,0.616,0.453,0.97,0.146,0.08,0.042,0.6,0.128,0.06,0.043,0.6,0,0.13,0.081,0.7,0.5,0.25
07/01/2030 07:00,0.866,0.4,0.18,0.12,0.178,0.262,0.23,0.12,0.995,0.2,0.124,0.06,0.995,0.352,0.064,0.03,0.616,0.34,0.97,0.166,0.091,0.042,0.6,0.086,0.04,0.043,0.5,0,0.14,0.081,0.6,0.476,0.24
07/01/2030 08:00,0.866,0.3,0.195,0.13,0.204,0.223,0.238,0.12,0.995,0.1,0.094,0.05,0.995,0.117,0.034,0.02,0.616,0.226,0.97,0.186,0.103,0.042,0.4,0.074,0.04,0.043,0.4,0,0.15,0.081,0.5,0.474,0.24
07/01/2030 09:00,0.866,0.1,0.104,0.07,0.209,0.107,0.314,0.16,0.995,0,0.174,0.09,0.995,0,0.018,0.01,0.616,0.113,0.97,0.232,0.137,0.042,0.2,0.096,0.05,0.043,0.2,0,0.17,0.081,0.3,0.42,0.21
07/01/2030 10:00,0.866,0,0.107,0.07,0.285,0.029,0.332,0.17,0.995,0,0.338,0.17,0.995,0,0.106,0.05,0.616,0,0.97,0.276,0.16,0.042,0,0.186,0.09,0.043,0,0,0.27,0.081,0.1,0.402,0.2
07/01/2030 11:00,0.866,0,0.251,0.17,0.419,0,0.408,0.2,0.995,0,0.394,0.2,0.995,0,0.2,0.1,0.616,0,0.97,0.328,0.183,0.042,0,0.306,0.15,0.043,0,0,0.39,0.081,0,0.482,0.24
07/01/2030 12:00,0.866,0,0.245,0.16,0.398,0,0.404,0.2,0.995,0,0.398,0.2,0.995,0,0.178,0.09,0.616,0,0.97,0.35,0.206,0.042,0,0.376,0.19,0.043,0,0,0.44,0.081,0,0.508,0.25
07/01/2030 13:00,0.866,0,0.192,0.13,0.338,0,0.388,0.19,0.995,0,0.448,0.22,0.995,0,0.158,0.08,0.616,0,0.97,0.364,0.206,0.042,0,0.376,0.19,0.043,0,0,0.46,0.081,0,0.522,0.26
07/01/2030 14:00,0.866,0,0.197,0.13,0.247,0,0.386,0.19,0.995,0,0.42,0.21,0.995,0,0.216,0.11,0.616,0,0.97,0.384,0.217,0.042,0,0.326,0.16,0.043,0,0,0.48,0.081,0,0.512,0.26
07/01/2030 15:00,0.866,0,0.279,0.19,0.154,0,0.402,0.2,0.995,0,0.24,0.12,0.995,0,0.22,0.11,0.616,0,0.802,0.398,0.229,0.042,0,0.246,0.12,0.043,0,0,0.51,0.081,0,0.44,0.22
07/01/2030 16:00,0.866,0,0.285,0.19,0.143,0,0.448,0.22,0.995,0,0.194,0.1,0.995,0,0.082,0.04,0.616,0,0,0.43,0.251,0.042,0,0.162,0.08,0.043,0,0,0.52,0.081,0,0.382,0.19
07/01/2030 17:00,0.866,0,0.231,0.15,0.152,0,0.494,0.25,0.995,0,0.234,0.12,0.995,0,0.024,0.01,0.616,0,0,0.482,0.274,0.042,0,0.1,0.05,0.043,0,0,0.51,0.081,0,0.354,0.18
07/01/2030 18:00,0.866,0,0.203,0.14,0.151,0,0.548,0.27,0.995,0,0.244,0.12,0.995,0,0.046,0.02,0.616,0,0,0.552,0.32,0.042,0,0.07,0.04,0.043,0,0,0.45,0.081,0,0.368,0.18
07/01/2030 19:00,0.866,0,0.245,0.16,0.149,0,0.564,0.28,0.995,0,0.226,0.11,0.995,0,0.082,0.04,0.616,0,0,0.594,0.343,0.042,0,0.068,0.03,0.043,0,0,0.36,0.081,0,0.384,0.19
07/01/2030 20:00,0.866,0,0.293,0.2,0.148,0,0.59,0.3,0.995,0,0.23,0.12,0.995,0,0.1,0.05,0.616,0,0,0.626,0.354,0.042,0,0.11,0.06,0.043,0,0,0.33,0.081,0,0.45,0.23
07/01/2030 21:00,0.866,0,0.327,0.22,0.149,0,0.604,0.3,0.995,0,0.17,0.09,0.995,0,0.032,0.02,0.616,0,0,0.594,0.343,0.042,0,0.206,0.1,0.043,0,0,0.33,0.081,0,0.512,0.26
07/01/2030 22:00,0.866,0,0.33,0.22,0.195,0,0.562,0.28,0.995,0,0.074,0.04,0.995,0,0.002,0,0.616,0,0,0.502,0.286,0.042,0,0.322,0.16,0.043,0,0,0.35,0.081,0,0.528,0.26
07/01/2030 23:00,0.866,0.1,0.195,0.13,0.169,0,0.486,0.24,0.995,0.1,0.016,0.01,0.995,0,0.024,0.01,0.616,0,0.352,0.408,0.229,0.042,0,0.402,0.2,0.043,0,0,0.36,0.081,0,0.554,0.28
08/01/2030 00:00,0.866,0.3,0.353,0.24,0.168,0.079,0.292,0.15,0.995,0.3,0.002,0,0.995,0.117,0.056,0.03,0.616,0.113,0.97,0.31,0.183,0.042,0.1,0.23,0.12,0.043,0.2,0,0.33,0.081,0.1,0.408,0.2
08/01/2030 01:00,0.866,0.5,0.5,0.34,0.167,0.188,0.398,0.2,0.995,0.4,0.002,0,0.995,0.235,0.006,0,0.616,0.226,0.97,0.29,0.171,0.042,0.3,0.276,0.14,0.043,0.4,0,0.45,0.081,0.3,0.418,0.21
08/01/2030 02:00,0.866,0.6,0.5,0.35,0.167,0.305,0.43,0.22,0.995,0.6,0,0,0.995,0.352,0.002,0,0.616,0.34,0.97,0.358,0.206,0.042,0.5,0.478,0.24,0.043,0.5,0,0.43,0.081,0.5,0.614,0.31
08/01/2030 03:00,0.866,0.6,0.285,0.19,0.161,0.351,0.49,0.25,0.995,0.6,0.002,0,0.995,0.352,0.002,0,0.616,0.34,0.97,0.41,0.24,0.042,0.6,0.346,0.17,0.043,0.6,0,0.31,0.081,0.6,0.696,0.35
08/01/2030 04:00,0.866,0.6,0.234,0.16,0.155,0.364,0.528,0.26,0.995,0.7,0.016,0.01,0.995,0.352,0,0,0.616,0.453,0.97,0.454,0.263,0.042,0.7,0.222,0.11,0.043,0.7,0,0.25,0.081,0.6,0.73,0.37
08/01/2030 05:00,0.866,0.6,0.316,0.21,0.153,0.448,0.532,0.27,0.995,0.6,0.05,0.03,0.995,0.352,0,0,0.616,0.453,0.97,0.466,0.263,0.042,0.7,0.146,0.07,0.043,0.7,0,0.27,0.081,0.7,0.722,0.36
08/01/2030 06:00,0.866,0.5,0.333,0.22,0.171,0.386,0.522,0.26,0.995,0.5,0.122,0.06,0.995,0.352,0,0,0.616,0.34,0.97,0.464,0.263,0.042,0.6,0.108,0.05,0.043,0.6,0,0.3,0.081,0.6,0.676,0.34
08/01/2030 07:00,0.866,0.4,0.192,0.13,0.165,0.302,0.482,0.24,0.995,0.3,0.152,0.08,0.995,0.235,0,0,0.616,0.34,0.97,0.466,0.263,0.042,0.6,0.09,0.05,0.043,0.5,0,0.24,0.081,0.5,0.602,0.3
08/01/2030 08:00,0.866,0.2,0.056,0.04,0.182,0.223,0.388,0.19,0.995,0.1,0.148,0.07,0.995,0.117,0,0,0.616,0.226,0.97,0.454,0.263,0.042,0.4,0.09,0.05,0.043,0.4,0,0.19,0.081,0.4,0.492,0.25
08/01/2030 09:00,0.866,0.1,0.017,0.01,0.208,0.144,0.356,0.18,0.995,0,0.176,0.09,0.995,0,0,0,0.616,0.113,0.97,0.446,0.251,0.042,0.2,0.11,0.06,0.043,0.2,0,0.22,0.081,0.2,0.386,0.19
08/01/2030 10:00,0.866,0,0.039,0.03,0.285,0.047,0.41,0.21,0.995,0,0.264,0.13,0.995,0,0.022,0.01,0.616,0,0.97,0.506,0.286,0.042,0,0.192,0.1,0.043,0,0,0.31,0.081,0.1,0.32,0.16
08/01/2030 11:00,0.866,0,0.127,0.08,0.412,0.001,0.484,0.24,0.995,0,0.296,0.15,0.995,0,0.098,0.05,0.616,0,0.829,0.588,0.331,0.042,0,0.274,0.14,0.043,0,0,0.39,0.081,0,0.372,0.19
08/01/2030 12:00,0.866,0,0.212,0.14,0.394,0,0.476,0.24,0.995,0,0.342,0.17,0.995,0,0.25,0.13,0.616,0,0,0.608,0.343,0.042,0,0.312,0.16,0.043,0,0,0.38,0.081,0,0.394,0.2
08/01/2030 13:00,0.866,0,0.231,0.15,0.387,0,0.484,0.24,0.995,0,0.316,0.16,0.995,0,0.392,0.2,0.616,0,0,0.604,0.343,0.042,0,0.284,0.14,0.043,0,0,0.35,0.081,0,0.388,0.19
08/01/2030 14:00,0.866,0,0.279,0.19,0.313,0,0.496,0.25,0.995,0,0.28,0.14,0.995,0,0.406,0.2,0.616,0,0.035,0.61,0.354,0.042,0,0.19,0.1,0.043,0,0,0.33,0.081,0,0.33,0.17
08/01/2030 15:00,0.866,0,0.276,0.18,0.273,0,0.476,0.24,0.995,0,0.252,0.13,0.995,0,0.236,0.12,0.616,0,0.309,0.574,0.331,0.042,0,0.096,0.05,0.043,0,0,0.32,0.081,0,0.29,0.15
08/01/2030 16:00,0.866,0,0.223,0.15,0.281,0,0.462,0.23,0.995,0,0.14,0.07,0.995,0,0.082,0.04,0.616,0,0.246,0.526,0.297,0.042,0,0.036,0.02,0.043,0,0,0.29,0.081,0,0.282,0.14
08/01/2030 17:00,0.866,0,0.197,0.13,0.235,0,0.468,0.23,0.995,0,0.07,0.04,0.995,0,0.014,0.01,0.616,0,0.445,0.542,0.309,0.042,0,0.016,0.01,0.043,0,0,0.27,0.081,0,0.284,0.14
08/01/2030 18:00,0.866,0,0.214,0.14,0.175,0,0.49,0.25,0.995,0,0.05,0.03,0.995,0,0,0,0.616,0,0.455,0.608,0.343,0.042,0,0.022,0.01,0.043,0,0,0.25,0.081,0,0.292,0.15
08/01/2030 19:00,0.866,0,0.257,0.17,0.159,0,0.53,0.27,0.995,0,0.094,0.05,0.995,0,0,0,0.616,0,0.381,0.714,0.411,0.042,0,0.052,0.03,0.043,0,0,0.24,0.081,0,0.29,0.15
08/01/2030 20:00,0.866,0,0.316,0.21,0.152,0,0.544,0.27,0.995,0,0.11,0.06,0.995,0,0,0,0.616,0,0.281,0.762,0.434,0.042,0,0.124,0.06,0.043,0,0,0.22,0.081,0,0.294,0.15
08/01/2030 21:00,0.866,0,0.316,0.21,0.179,0,0.538,0.27,0.995,0,0.12,0.06,0.995,0,0.042,0.02,0.616,0,0.401,0.756,0.434,0.042,0,0.204,0.1,0.043,0,0,0.21,0.081,0,0.302,0.15
08/01/2030 22:00,0.866,0,0.293,0.2,0.188,0,0.534,0.27,0.995,0,0.138,0.07,0.995,0,0.336,0.17,0.616,0,0.474,0.728,0.411,0.042,0,0.278,0.14,0.043,0,0,0.2,0.081,0,0.286,0.14
08/01/2030 23:00,0.866,0.2,0.118,0.08,0.185,0.001,0.504,0.25,0.995,0.2,0.048,0.02,0.995,0.117,0.29,0.15,0.616,0,0.445,0.666,0.377,0.042,0,0.334,0.17,0.043,0,0,0.2,0.081,0,0.254,0.13
09/01/2030 00:00,0.866,0.4,0.141,0.09,0.231,0.122,0.372,0.19,0.995,0.4,0.006,0,0.995,0.352,0.004,0,0.616,0.113,0.705,0.528,0.297,0.042,0.1,0.18,0.09,0.043,0.2,0,0.15,0.081,0.1,0.17,0.09
09/01/2030 01:00,0.866,0.5,0.231,0.15,0.231,0.296,0.562,0.28,0.995,0.6,0.042,0.02,0.995,0.587,0,0,0.616,0.226,0.97,0.526,0.297,0.042,0.4,0.07,0.04,0.043,0.4,0,0.2,0.081,0.3,0.204,0.1
09/01/2030 02:00,0.866,0.7,0.245,0.16,0.226,0.463,0.734,0.37,0.995,0.7,0.092,0.05,0.995,0.705,0,0,0.616,0.34,0.97,0.668,0.377,0.042,0.5,0.136,0.07,0.043,0.5,0,0.14,0.081,0.5,0.296,0.15
09/01/2030 03:00,0.866,0.7,0.209,0.14,0.258,0.532,0.8,0.4,0.995,0.7,0.102,0.05,0.995,0.822,0,0,0.616,0.566,0.97,0.782,0.446,0.042,0.6,0.198,0.1,0.043,0.6,0,0.08,0.081,0.6,0.402,0.2
09/01/2030 04:00,0.866,0.7,0.141,0.09,0.216,0.542,0.814,0.41,0.995,0.7,0.1,0.05,0.995,0.822,0,0,0.616,0.566,0.97,0.84,0.48,0.042,0.7,0.198,0.1,0.043,0.7,0,0.07,0.081,0.7,0.486,0.24
09/01/2030 05:00,0.866,0.6,0.135,0.09,0.22,0.543,0.8,0.4,0.995,0.7,0.122,0.06,0.995,0.705,0.008,0,0.616,0.566,0.97,0.834,0.48,0.042,0.7,0.184,0.09,0.043,0.7,0,0.07,0.081,0.7,0.516,0.26
09/01/2030 06:00,0.866,0.5,0.133,0.09,0.346,0.54,0.764,0.38,0.995,0.6,0.172,0.09,0.995,0.705,0.032,0.02,0.616,0.566,0.97,0.814,0.469,0.042,0.7,0.166,0.08,0.043,0.6,0,0.1,0.081,0.6,0.502,0.25
09/01/2030 07:00,0.866,0.4,0.09,0.06,0.319,0.451,0.73,0.37,0.995,0.5,0.198,0.1,0.995,0.47,0.044,0.02,0.616,0.453,0.97,0.796,0.457,0.042,0.6,0.152,0.08,0.043,0.5,0,0.14,0.081,0.5,0.46,0.23
09/01/2030 08:00,0.866,0.3,0.045,0.03,0.492,0.341,0.688,0.34,0.995,0.3,0.144,0.07,0.995,0.352,0.038,0.02,0.616,0.34,0.97,0.792,0.457,0.042,0.4,0.16,0.08,0.043,0.4,0,0.17,0.081,0.4,0.416,0.21
09/01/2030 09:00,0.866,0.1,0.025,0.02,0.371,0.19,0.62,0.31,0.995,0.1,0.18,0.09,0.995,0.117,0.076,0.04,0.616,0.226,0.97,0.782,0.446,0.042,0.3,0.198,0.1,0.043,0.2,0,0.19,0.081,0.2,0.382,0.19
